CHARGE CODE;rate_final;TIPO DE RENTA
RC1_STC4068;49.3;ADELANTADA
RC1_STC4069;90.25;ADELANTADA
RC1_STC4070;129.25;ADELANTADA
RC1_STC4076;101.61;ADELANTADA
RC1_STC4077;110.17;ADELANTADA
RC1_STC4078;169.41;ADELANTADA
RC1_STC4079;254.15;ADELANTADA
RC1_STC408;55.84;ADELANTADA
RC1_STC4081;88.9;ADELANTADA
RC1_STC4082;97.37;ADELANTADA
RC1_STC4083;15.89;ADELANTADA
RC1_STC4084;70.55;ADELANTADA
RC1_STC4087;18.64;ADELANTADA
RC1_STC4089;114.32;ADELANTADA
RC1_STC409;77.03;ADELANTADA
RC1_STC4090;101.61;ADELANTADA
RC1_STC4091;84.66;ADELANTADA
RC1_STC4092;110.08;ADELANTADA
RC1_STC4094;88.98;ADELANTADA
RC1_STC4095;127.03;ADELANTADA
RC1_STC4096;169.41;ADELANTADA
RC1_STC4097;169.41;ADELANTADA
RC1_STC4098;254.15;ADELANTADA
RC1_STC4099;25.33;ADELANTADA
RC1_STC4100;38.9;ADELANTADA
RC1_STC4103;42.29;ADELANTADA
RC1_STC4104;49.07;ADELANTADA
RC1_STC4106;77.03;ADELANTADA
RC1_STC4107;42.29;ADELANTADA
RC1_STC4108;49.07;ADELANTADA
RC1_STC4110;27.97;ADELANTADA
RC1_STC4111;70.34;ADELANTADA
RC1_STC4115;50.76;ADELANTADA
RC1_STC4117;110.76;ADELANTADA
RC1_STC4131;125.42;ADELANTADA
RC1_STC4132;27.88;ADELANTADA
RC1_STC4133;27.88;ADELANTADA
RC1_STC4134;36.35;ADELANTADA
RC1_STC4135;42.29;ADELANTADA
RC1_STC4136;42.29;ADELANTADA
RC1_STC4137;49.07;ADELANTADA
RC1_STC4138;55.84;ADELANTADA
RC1_STC4142;21.11;ADELANTADA
RC1_STC4146;30.42;ADELANTADA
RC1_STC4152;33.81;ADELANTADA
RC1_STC4153;42.28;ADELANTADA
RC1_STC4178;101.61;ADELANTADA
RC1_STC4179;118.56;ADELANTADA
RC1_STC4181;122.8;ADELANTADA
RC1_STC4183;47.37;ADELANTADA
RC1_STC4184;93.14;ADELANTADA
RC1_STC4185;118.56;ADELANTADA
RC1_STC4186;55.08;ADELANTADA
RC1_STC419;80.62;ADELANTADA
RC1_STC4194;88.89;ADELANTADA
RC1_STC4195;110.08;ADELANTADA
RC1_STC4196;160.93;ADELANTADA
RC1_STC4197;254.15;ADELANTADA
RC1_STC4198;330.42;ADELANTADA
RC1_STC4199;415.17;ADELANTADA
RC1_STC42;0;ADELANTADA
RC1_STC4200;0;ADELANTADA
RC1_STC4201;55.08;ADELANTADA
RC1_STC421;21.95;ADELANTADA
RC1_STC424;77.03;ADELANTADA
RC1_STC4250;84.74;ADELANTADA
RC1_STC4251;0;ADELANTADA
RC1_STC4253;27.88;ADELANTADA
RC1_STC4254;27.88;ADELANTADA
RC1_STC4255;41.44;ADELANTADA
RC1_STC4256;50.76;ADELANTADA
RC1_STC4257;42.29;ADELANTADA
RC1_STC4258;49.07;ADELANTADA
RC1_STC4259;55.84;ADELANTADA
RC1_STC426;85.2;ADELANTADA
RC1_STC4260;50.76;ADELANTADA
RC1_STC4261;42.29;ADELANTADA
RC1_STC4262;33.81;ADELANTADA
RC1_STC4263;33.81;ADELANTADA
RC1_STC4264;101.61;ADELANTADA
RC1_STC4265;50.76;ADELANTADA
RC1_STC4266;77.03;ADELANTADA
RC1_STC4267;10.17;ADELANTADA
RC1_STC4268;4.24;ADELANTADA
RC1_STC4269;55.84;ADELANTADA
RC1_STC4270;76.18;ADELANTADA
RC1_STC4271;101.61;ADELANTADA
RC1_STC4272;58.38;ADELANTADA
RC1_STC4273;55.84;ADELANTADA
RC1_STC4274;88.89;ADELANTADA
RC1_STC4275;127.03;ADELANTADA
RC1_STC4276;169.49;ADELANTADA
RC1_STC4277;110.17;ADELANTADA
RC1_STC4278;152.54;ADELANTADA
RC1_STC4291;101.61;ADELANTADA
RC1_STC4292;21.19;ADELANTADA
RC1_STC4293;25.42;ADELANTADA
RC1_STC4294;41.44;ADELANTADA
RC1_STC4295;56.69;ADELANTADA
RC1_STC4296;63.56;ADELANTADA
RC1_STC4297;67.8;ADELANTADA
RC1_STC4298;84.74;ADELANTADA
RC1_STC4299;118.64;ADELANTADA
RC1_STC4300;169.49;ADELANTADA
RC1_STC4301;25.42;ADELANTADA
RC1_STC4302;38.14;ADELANTADA
RC1_STC4303;50.85;ADELANTADA
RC1_STC4304;105.93;ADELANTADA
RC1_STC4305;152.54;ADELANTADA
RC1_STC4307;254.24;ADELANTADA
RC1_STC4312;50.85;ADELANTADA
RC1_STC4313;67.8;ADELANTADA
RC1_STC4314;93.22;ADELANTADA
RC1_STC4315;77.03;ADELANTADA
RC1_STC4316;84.66;ADELANTADA
RC1_STC4317;97.37;ADELANTADA
RC1_STC4318;110.17;ADELANTADA
RC1_STC4320;42.29;ADELANTADA
RC1_STC4321;55.84;ADELANTADA
RC1_STC4322;33.81;ADELANTADA
RC1_STC4323;36.35;ADELANTADA
RC1_STC4324;42.29;ADELANTADA
RC1_STC4325;46.61;ADELANTADA
RC1_STC4326;46.61;ADELANTADA
RC1_STC4327;63.56;ADELANTADA
RC1_STC4328;80.51;ADELANTADA
RC1_STC4329;16.86;ADELANTADA
RC1_STC4330;21.1;ADELANTADA
RC1_STC4331;33.81;ADELANTADA
RC1_STC4332;36.36;ADELANTADA
RC1_STC4333;23.64;ADELANTADA
RC1_STC4334;0;
RC1_STC4334;255;
RC1_STC4335;150;ADELANTADA
RC1_STC4335;27.88;ADELANTADA
RC1_STC4336;33.9;ADELANTADA
RC1_STC4337;46.61;ADELANTADA
RC1_STC4338;55.84;ADELANTADA
RC1_STC4339;76.18;ADELANTADA
RC1_STC4340;76.18;ADELANTADA
RC1_STC4341;101.61;ADELANTADA
RC1_STC4346;72.03;ADELANTADA
RC1_STC4347;97.37;ADELANTADA
RC1_STC4348;67.8;ADELANTADA
RC1_STC4349;110.17;ADELANTADA
RC1_STC4350;127.12;ADELANTADA
RC1_STC4351;23.64;ADELANTADA
RC1_STC4352;27.88;ADELANTADA
RC1_STC4353;33.81;ADELANTADA
RC1_STC4354;42.29;ADELANTADA
RC1_STC4355;42.29;ADELANTADA
RC1_STC4356;49.07;ADELANTADA
RC1_STC4357;50.76;ADELANTADA
RC1_STC4358;55.84;ADELANTADA
RC1_STC4359;55.84;ADELANTADA
RC1_STC4360;59.32;ADELANTADA
RC1_STC4361;84.66;ADELANTADA
RC1_STC4362;110.17;ADELANTADA
RC1_STC4363;127.12;ADELANTADA
RC1_STC4364;148.3;ADELANTADA
RC1_STC4365;169.49;ADELANTADA
RC1_STC4366;76.27;ADELANTADA
RC1_STC4367;84.74;ADELANTADA
RC1_STC4368;101.61;ADELANTADA
RC1_STC4369;148.3;ADELANTADA
RC1_STC4370;50.76;ADELANTADA
RC1_STC4371;49.07;ADELANTADA
RC1_STC4372;55.84;ADELANTADA
RC1_STC4373;55.84;ADELANTADA
RC1_STC4374;76.18;ADELANTADA
RC1_STC4375;33.81;ADELANTADA
RC1_STC4376;32.11;ADELANTADA
RC1_STC4377;33.9;ADELANTADA
RC1_STC4378;49.07;ADELANTADA
RC1_STC44;0;ADELANTADA
RC1_STC4402;12.71;ADELANTADA
RC1_STC4403;33.9;ADELANTADA
RC1_STC4404;76.27;ADELANTADA
RC1_STC4405;169.49;ADELANTADA
RC1_STC4406;127.12;ADELANTADA
RC1_STC4407;110.08;ADELANTADA
RC1_STC4408;84.74;ADELANTADA
RC1_STC4409;254.24;ADELANTADA
RC1_STC4410;177.97;ADELANTADA
RC1_STC4411;127.12;ADELANTADA
RC1_STC4412;67.8;ADELANTADA
RC1_STC4413;38.13;ADELANTADA
RC1_STC4414;16.02;ADELANTADA
RC1_STC4415;16.02;ADELANTADA
RC1_STC4416;17.71;ADELANTADA
RC1_STC4417;24.58;ADELANTADA
RC1_STC4418;42.37;ADELANTADA
RC1_STC4419;33.05;ADELANTADA
RC1_STC4420;59.32;ADELANTADA
RC1_STC4421;76.27;ADELANTADA
RC1_STC4422;101.69;ADELANTADA
RC1_STC4423;67.71;ADELANTADA
RC1_STC4424;55.84;ADELANTADA
RC1_STC4425;38.13;ADELANTADA
RC1_STC4426;169.4;ADELANTADA
RC1_STC4427;117.8;ADELANTADA
RC1_STC4428;88.89;ADELANTADA
RC1_STC4429;24.58;ADELANTADA
RC1_STC4430;88.89;ADELANTADA
RC1_STC4433;38.9;ADELANTADA
RC1_STC4434;38.9;ADELANTADA
RC1_STC4435;67.79;ADELANTADA
RC1_STC4436;101.61;ADELANTADA
RC1_STC4438;36.35;ADELANTADA
RC1_STC4440;0;ADELANTADA
RC1_STC4441;118.64;ADELANTADA
RC1_STC4442;105.93;ADELANTADA
RC1_STC4443;93.22;ADELANTADA
RC1_STC4444;84.74;ADELANTADA
RC1_STC4445;76.27;ADELANTADA
RC1_STC4446;67.8;ADELANTADA
RC1_STC4447;105.93;ADELANTADA
RC1_STC4448;93.22;ADELANTADA
RC1_STC4449;84.74;ADELANTADA
RC1_STC4450;76.27;ADELANTADA
RC1_STC4451;67.8;ADELANTADA
RC1_STC4452;105.93;ADELANTADA
RC1_STC4453;84.74;ADELANTADA
RC1_STC4454;76.27;ADELANTADA
RC1_STC4455;67.8;ADELANTADA
RC1_STC4456;63.56;ADELANTADA
RC1_STC4457;59.32;ADELANTADA
RC1_STC4458;50.85;ADELANTADA
RC1_STC4459;50.76;ADELANTADA
RC1_STC4460;42.37;ADELANTADA
RC1_STC4461;38.13;ADELANTADA
RC1_STC4462;33.9;ADELANTADA
RC1_STC4463;33.81;ADELANTADA
RC1_STC4464;30.42;ADELANTADA
RC1_STC4465;27.03;ADELANTADA
RC1_STC4466;23.64;ADELANTADA
RC1_STC4467;105.93;ADELANTADA
RC1_STC4468;84.74;ADELANTADA
RC1_STC4469;76.27;ADELANTADA
RC1_STC4470;67.8;ADELANTADA
RC1_STC4471;63.56;ADELANTADA
RC1_STC4472;59.32;ADELANTADA
RC1_STC4473;50.85;ADELANTADA
RC1_STC4474;46.61;ADELANTADA
RC1_STC4475;42.37;ADELANTADA
RC1_STC4476;38.13;ADELANTADA
RC1_STC4477;41.44;ADELANTADA
RC1_STC4478;33.81;ADELANTADA
RC1_STC4479;30.42;ADELANTADA
RC1_STC4480;25.33;ADELANTADA
RC1_STC4481;16.95;ADELANTADA
RC1_STC4482;67.71;ADELANTADA
RC1_STC4483;59.32;ADELANTADA
RC1_STC4484;50.85;ADELANTADA
RC1_STC4485;46.61;ADELANTADA
RC1_STC4486;42.37;ADELANTADA
RC1_STC4487;38.13;ADELANTADA
RC1_STC4488;33.9;ADELANTADA
RC1_STC4489;29.66;ADELANTADA
RC1_STC4490;30.42;ADELANTADA
RC1_STC4491;21.19;ADELANTADA
RC1_STC4492;21.95;ADELANTADA
RC1_STC4493;63.55;ADELANTADA
RC1_STC4494;59.32;ADELANTADA
RC1_STC4495;59.23;ADELANTADA
RC1_STC4496;46.61;ADELANTADA
RC1_STC4497;42.37;ADELANTADA
RC1_STC4498;50.76;ADELANTADA
RC1_STC4499;38.89;ADELANTADA
RC1_STC4500;38.89;ADELANTADA
RC1_STC4501;32.11;ADELANTADA
RC1_STC4502;27.03;ADELANTADA
RC1_STC4503;28.72;ADELANTADA
RC1_STC4507;55.84;ADELANTADA
RC1_STC4508;169.4;ADELANTADA
RC1_STC4509;117.8;ADELANTADA
RC1_STC4510;88.89;ADELANTADA
RC1_STC4511;101.61;ADELANTADA
RC1_STC4511NS;101.61;ADELANTADA
RC1_STC4512;77.03;ADELANTADA
RC1_STC4513;55.84;ADELANTADA
RC1_STC4514;42.29;ADELANTADA
RC1_STC4515;29.66;ADELANTADA
RC1_STC4516;63.56;ADELANTADA
RC1_STC4517;59.32;ADELANTADA
RC1_STC4518;50.85;ADELANTADA
RC1_STC4519;42.37;ADELANTADA
RC1_STC4520;38.14;ADELANTADA
RC1_STC4521;33.9;ADELANTADA
RC1_STC4522;29.66;ADELANTADA
RC1_STC4523;25.42;ADELANTADA
RC1_STC4524;21.19;ADELANTADA
RC1_STC4525;27.03;ADELANTADA
RC1_STC4526;38.89;ADELANTADA
RC1_STC4527;45.84;ADELANTADA
RC1_STC4528;56.69;ADELANTADA
RC1_STC4529;66.01;ADELANTADA
RC1_STC4530;66.94;ADELANTADA
RC1_STC4531;85.5;ADELANTADA
RC1_STC4532;117.8;ADELANTADA
RC1_STC4533;168.64;ADELANTADA
RC1_STC4534;55.84;ADELANTADA
RC1_STC4535;49.07;ADELANTADA
RC1_STC4536;42.29;ADELANTADA
RC1_STC4537;42.29;ADELANTADA
RC1_STC4538;36.35;ADELANTADA
RC1_STC4539;32.11;ADELANTADA
RC1_STC4540;27.03;ADELANTADA
RC1_STC4541;58.47;ADELANTADA
RC1_STC4542;84.74;ADELANTADA
RC1_STC4543;63.55;ADELANTADA
RC1_STC4544;50.85;ADELANTADA
RC1_STC4545;56.69;ADELANTADA
RC1_STC4546;67.8;ADELANTADA
RC1_STC4547;88.98;ADELANTADA
RC1_STC4548;122.88;ADELANTADA
RC1_STC4549;254.23;ADELANTADA
RC1_STC4552;75.42;ADELANTADA
RC1_STC4552;88.89;ADELANTADA
RC1_STC4553;101.61;ADELANTADA
RC1_STC4553;83.9;ADELANTADA
RC1_STC4554;100.85;ADELANTADA
RC1_STC4554;110.08;ADELANTADA
RC1_STC4555;117.8;ADELANTADA
RC1_STC4555;127.03;ADELANTADA
RC1_STC4556;143.22;ADELANTADA
RC1_STC4556;143.98;ADELANTADA
RC1_STC4557;168.64;ADELANTADA
RC1_STC4557;169.4;ADELANTADA
RC1_STC4558;21.19;ADELANTADA
RC1_STC4558;36.35;ADELANTADA
RC1_STC4559;24.58;ADELANTADA
RC1_STC4559;43.98;ADELANTADA
RC1_STC4560;29.66;ADELANTADA
RC1_STC4560;53.3;ADELANTADA
RC1_STC4561;33.05;ADELANTADA
RC1_STC4561;53.3;ADELANTADA
RC1_STC4562;38.13;ADELANTADA
RC1_STC4562;61.77;ADELANTADA
RC1_STC4563;41.52;ADELANTADA
RC1_STC4563;61.77;ADELANTADA
RC1_STC4564;50;ADELANTADA
RC1_STC4564;70.25;ADELANTADA
RC1_STC4565;58.47;ADELANTADA
RC1_STC4565;77.03;ADELANTADA
RC1_STC4566;66.95;ADELANTADA
RC1_STC4566;88.89;ADELANTADA
RC1_STC4567;21.19;ADELANTADA
RC1_STC4567;36.35;ADELANTADA
RC1_STC4568;24.58;ADELANTADA
RC1_STC4568;43.98;ADELANTADA
RC1_STC4569;29.66;ADELANTADA
RC1_STC4569;53.3;ADELANTADA
RC1_STC4570;33.05;ADELANTADA
RC1_STC4570;53.3;ADELANTADA
RC1_STC4571;38.13;ADELANTADA
RC1_STC4571;61.77;ADELANTADA
RC1_STC4572;70.25;ADELANTADA
RC1_STC4573;71.94;ADELANTADA
RC1_STC4574;97.46;ADELANTADA
RC1_STC4575;117.8;ADELANTADA
RC1_STC4576;143.22;ADELANTADA
RC1_STC4577;169.41;ADELANTADA
RC1_STC4579;66.01;ADELANTADA
RC1_STC4580;35.5;ADELANTADA
RC1_STC4581;48.22;ADELANTADA
RC1_STC4582;56.69;ADELANTADA
RC1_STC4583;41.53;ADELANTADA
RC1_STC4584;66.01;ADELANTADA
RC1_STC4585;101.61;ADELANTADA
RC1_STC4587;75.43;ADELANTADA
RC1_STC4588;100.85;ADELANTADA
RC1_STC4589;169.41;ADELANTADA
RC1_STC4590;143.98;ADELANTADA
RC1_STC4591;127.03;ADELANTADA
RC1_STC4592;101.61;ADELANTADA
RC1_STC4593;168.64;ADELANTADA
RC1_STC4594;143.22;ADELANTADA
RC1_STC4595;144.06;ADELANTADA
RC1_STC4596;76.19;ADELANTADA
RC1_STC4597;84.66;ADELANTADA
RC1_STC4598;93.13;ADELANTADA
RC1_STC4599;101.61;ADELANTADA
RC1_STC4600;110.08;ADELANTADA
RC1_STC4601;118.56;ADELANTADA
RC1_STC4602;134.75;ADELANTADA
RC1_STC4603;143.22;ADELANTADA
RC1_STC4604;168.64;ADELANTADA
RC1_STC4605;77.03;ADELANTADA
RC1_STC4606;67.71;ADELANTADA
RC1_STC4607;169.41;ADELANTADA
RC1_STC4608;127.03;ADELANTADA
RC1_STC4609;100.85;ADELANTADA
RC1_STC4610;168.64;ADELANTADA
RC1_STC4611;126.27;ADELANTADA
RC1_STC4612;101.61;ADELANTADA
RC1_STC4613;93.13;ADELANTADA
RC1_STC4614;110.08;ADELANTADA
RC1_STC4615;110.08;ADELANTADA
RC1_STC4616;134.75;ADELANTADA
RC1_STC4617;186.44;ADELANTADA
RC1_STC4618;77.03;ADELANTADA
RC1_STC4619;76.18;ADELANTADA
RC1_STC4620;169.41;ADELANTADA
RC1_STC4621;127.03;ADELANTADA
RC1_STC4622;101.61;ADELANTADA
RC1_STC4623;168.64;ADELANTADA
RC1_STC4624;127.03;ADELANTADA
RC1_STC4626;101.61;ADELANTADA
RC1_STC4628;110.08;ADELANTADA
RC1_STC4629;143.98;ADELANTADA
RC1_STC4630;168.64;ADELANTADA
RC1_STC4631;43.98;ADELANTADA
RC1_STC4632;59.23;ADELANTADA
RC1_STC4636;169.41;ADELANTADA
RC1_STC4637;143.98;ADELANTADA
RC1_STC4638;127.03;ADELANTADA
RC1_STC4639;101.61;ADELANTADA
RC1_STC4640;169.4;ADELANTADA
RC1_STC4641;143.98;ADELANTADA
RC1_STC4642;127.03;ADELANTADA
RC1_STC4643;36.35;ADELANTADA
RC1_STC4644;101.61;ADELANTADA
RC1_STC4645;110.08;ADELANTADA
RC1_STC4646;134.75;ADELANTADA
RC1_STC4648;25.42;ADELANTADA
RC1_STC4649;50.85;ADELANTADA
RC1_STC4650;84.75;ADELANTADA
RC1_STC4651;220.34;ADELANTADA
RC1_STC4652;152.54;ADELANTADA
RC1_STC4653;56.69;ADELANTADA
RC1_STC4654;38.13;ADELANTADA
RC1_STC4655;44.83;ADELANTADA
RC1_STC4656;29.66;ADELANTADA
RC1_STC4657;38.89;ADELANTADA
RC1_STC4658;70.25;ADELANTADA
RC1_STC4659;169.41;ADELANTADA
RC1_STC4660;118.56;ADELANTADA
RC1_STC4661;109.32;ADELANTADA
RC1_STC4662;98.22;ADELANTADA
RC1_STC4663;85.5;ADELANTADA
RC1_STC4664;75.42;ADELANTADA
RC1_STC4665;71.94;ADELANTADA
RC1_STC4666;70.25;ADELANTADA
RC1_STC4667;56.69;ADELANTADA
RC1_STC4668;38.14;ADELANTADA
RC1_STC4669;48.22;ADELANTADA
RC1_STC4670;29.66;ADELANTADA
RC1_STC4671;38.89;ADELANTADA
RC1_STC4672;21.19;ADELANTADA
RC1_STC4673;16.95;ADELANTADA
RC1_STC4674;59.24;ADELANTADA
RC1_STC4675;5.08;ADELANTADA
RC1_STC4676;6.78;ADELANTADA
RC1_STC4677;8.47;ADELANTADA
RC1_STC4678;31.27;ADELANTADA
RC1_STC4679;4.24;ADELANTADA
RC1_STC4680;143.98;ADELANTADA
RC1_STC4681;127.03;ADELANTADA
RC1_STC4689;21.18;ADELANTADA
RC1_STC4690;25.42;ADELANTADA
RC1_STC4691;50.85;ADELANTADA
RC1_STC4692;80.5;ADELANTADA
RC1_STC4693;101.69;ADELANTADA
RC1_STC4694;126.27;ADELANTADA
RC1_STC481;42.29;ADELANTADA
RC1_STC482;49.07;ADELANTADA
RC1_STC485;27.88;ADELANTADA
RC1_STC487;55.84;ADELANTADA
RC1_STC510;0;ADELANTADA
RC1_STC519;0;ADELANTADA
RC1_STC580;0;ADELANTADA
RC1_STC590;48.36;ADELANTADA
RC1_STC595;27.63;ADELANTADA
RC1_STC606;33.81;ADELANTADA
RC1_STC609;38.9;ADELANTADA
RC1_STC645;0;ADELANTADA
RC1_STC677;88.89;ADELANTADA
RC1_STC678;103.65;ADELANTADA
RC1_STC680;126.68;ADELANTADA
RC1_STC681;169.4;ADELANTADA
RC1_STC690;48.36;ADELANTADA
RC1_STC691;59.87;ADELANTADA
RC1_STC699;34.54;ADELANTADA
RC1_STC709;0;ADELANTADA
RC1_STC711;27.41;ADELANTADA
RC1_STC729;0;ADELANTADA
RC1_STC731;27.63;ADELANTADA
RC1_STC752;55.84;ADELANTADA
RC1_STC759;320.23;ADELANTADA
RC1_STC760;458.46;ADELANTADA
RC1_STC762;76.18;ADELANTADA
RC1_STC763;89.81;ADELANTADA
RC1_STC764;112.86;ADELANTADA
RC1_STC765;143.98;ADELANTADA
RC1_STC766;169.4;ADELANTADA
RC1_STC780;42.29;ADELANTADA
RC1_STC781;37.63;ADELANTADA
RC1_STC782;38.9;ADELANTADA
RC1_STC783;77.03;ADELANTADA
RC1_STC794;69.08;ADELANTADA
RC1_STC796;34.54;ADELANTADA
RC1_STC836;49.07;ADELANTADA
RC1_STC856;27.88;ADELANTADA
RC1_STC862;169.41;ADELANTADA
RC1_STC865;55.26;ADELANTADA
RC1_STC870;27.63;ADELANTADA
RC1_STC920;36.87;ADELANTADA
RC1_STC926;69.08;ADELANTADA
RC1_STC943;55.84;ADELANTADA
RC1_STC956;0;ADELANTADA
RC1_STC970;254.15;ADELANTADA
RC1_STC974;0;ADELANTADA
RC1_STC977;69.08;ADELANTADA
RC1_STC978;31.52;ADELANTADA
RC1_STC979;32.89;ADELANTADA
RC1_STC980;254.15;ADELANTADA
RC1_STC989;0;ADELANTADA
RC1_STC994;41.45;ADELANTADA
RC1_STC995;41.45;ADELANTADA
RC1_STCPO4552;88.89;ADELANTADA
RC1_STCPO4553;101.61;ADELANTADA
RC1_STCPO4554;110.08;ADELANTADA
RC1_STCPO4555;127.03;ADELANTADA
RC1_STCPO4557;169.4;ADELANTADA
RC1_STCPO4559;36.35;ADELANTADA
RC1_STCPO4560;50.76;ADELANTADA
RC1_STCPO4561;53.3;ADELANTADA
RC1_STCPO4562;44.83;ADELANTADA
RC1_STCPO4563;61.77;ADELANTADA
RC1_STCPO4564;70.25;ADELANTADA
RC1_STCPO4565;77.03;ADELANTADA
RC1_STCPO4566;88.89;ADELANTADA
RC1_STCPO4568;43.98;ADELANTADA
RC1_STCPO4569;44.83;ADELANTADA
RC1_STCPO4570;50.76;ADELANTADA
RC1_STCPO4571;50.76;ADELANTADA
RC1_STCPO4590;143.98;ADELANTADA
RC1_STCPO4596;76.18;ADELANTADA
RC1_STCPO4601;127.03;ADELANTADA
RC1_STCPO4637;143.98;ADELANTADA
RC1_STCPO4674;55.84;ADELANTADA
RC1_STCVE4601;67.71;VENCIDA
RC1B_STC1543;235.28;ADELANTADA
RC1B_STC1544;35.31;ADELANTADA
RC1B_STC1660;57.59;ADELANTADA
RC1B_STC1661;76.02;ADELANTADA
RC1B_STC1663;154.24;ADELANTADA
RC1B_STC1666;101.35;ADELANTADA
RC1B_STC1667;122.1;ADELANTADA
RC1B_STC1669;66.78;ADELANTADA
RC1B_STC1672;131.29;ADELANTADA
RC1B_STC1679;92.14;ADELANTADA
RC1B_STC1685;103.68;ADELANTADA
RC1B_STC1691;89.86;ADELANTADA
RC1B_STC1693;74.31;ADELANTADA
RC1B_STC1770;0;ADELANTADA
RC1B_STC1900;73.74;ADELANTADA
RC1B_STC1984;103.65;ADELANTADA
RC1B_STC1985;80.62;ADELANTADA
RC1B_STC2008;61.02;ADELANTADA
RC1B_STC2009;57.59;ADELANTADA
RC1B_STC2151;120.34;ADELANTADA
RC1B_STC2152;154.24;ADELANTADA
RC1B_STC2258;57.57;ADELANTADA
RC1B_STC2259;46.05;ADELANTADA
RC1B_STC2313;94.92;ADELANTADA
RC1B_STC2327;69.11;ADELANTADA
RC1B_STC2354;57.59;ADELANTADA
RC1B_STC2487;69.11;ADELANTADA
RC1B_STC2520;59.9;ADELANTADA
RC1B_STC2546;58.47;ADELANTADA
RC1B_STC2549;108.4;ADELANTADA
RC1B_STC2552;120.34;ADELANTADA
RC1B_STC2553;154.24;ADELANTADA
RC1B_STC2622;74.79;ADELANTADA
RC1B_STC2745;83.9;ADELANTADA
RC1B_STC2852;59.32;ADELANTADA
RC1B_STC2933;63.03;ADELANTADA
RC1B_STC2934;74.79;ADELANTADA
RC1B_STC2935;50;ADELANTADA
RC1B_STC2978;100.85;ADELANTADA
RC1B_STC2980;111.86;ADELANTADA
RC1B_STC2983;58.47;ADELANTADA
RC1B_STC2984;41.53;ADELANTADA
RC1B_STC2985;25.42;ADELANTADA
RC1B_STC2987;41.53;ADELANTADA
RC1B_STC3020;58.48;ADELANTADA
RC1B_STC3103;660.8;ADELANTADA
RC1B_STC3201;33.05;ADELANTADA
RC1B_STC3273;50;ADELANTADA
RC1B_STC3274;66.95;ADELANTADA
RC1B_STC3275;83.9;ADELANTADA
RC1B_STC3276;100.85;ADELANTADA
RC1B_STC3277;62.71;ADELANTADA
RC1B_STC3278;74.58;ADELANTADA
RC1B_STC3279;97.46;ADELANTADA
RC1B_STC3280;66.95;ADELANTADA
RC1B_STC3281;83.9;ADELANTADA
RC1B_STC3316;0;ADELANTADA
RC1B_STC3317;0;ADELANTADA
RC1B_STC3318;0;ADELANTADA
RC1B_STC3319;0;ADELANTADA
RC1B_STC3357;66.94;ADELANTADA
RC1B_STC3815;0;ADELANTADA
RC1B_STC3816;0;ADELANTADA
RC1B_STC3817;0;ADELANTADA
RC1B_STC3818;0;ADELANTADA
RC1B_STC3881;50;ADELANTADA
RC1B_STC3882;66.95;ADELANTADA
RC1B_STC3883;83.9;ADELANTADA
RC1B_STC3884;100.85;ADELANTADA
RC1B_STC3885;50;ADELANTADA
RC1B_STC3888;100.85;ADELANTADA
RC1B_STC3889;0;ADELANTADA
RC1B_STC3890;0;ADELANTADA
RC1B_STC3891;0;ADELANTADA
RC1B_STC3892;0;ADELANTADA
RC1B_STC3893;0;ADELANTADA
RC1B_STC3894;0;ADELANTADA
RC1B_STC3998;53.5;ADELANTADA
RC1B_STC4055;16.95;ADELANTADA
RC1B_STC4056;25.43;ADELANTADA
RC1B_STC4116;25.42;ADELANTADA
RC1B_STC4118;38.13;ADELANTADA
RC1B_STC4119;76.27;ADELANTADA
RC1B_STC4120;152.54;ADELANTADA
RC1B_STC4121;0;ADELANTADA
RC1B_STC4122;0;ADELANTADA
RC1B_STC4123;0;ADELANTADA
RC1B_STC4124;0;ADELANTADA
RC1B_STC4126;67.79;ADELANTADA
RC1B_STC4127;101.69;ADELANTADA
RC1B_STC4128;135.59;ADELANTADA
RC1B_STC4190;38.14;ADELANTADA
RC1B_STC4191;76.27;ADELANTADA
RC1B_STC4192;152.54;ADELANTADA
RC1B_STC4193;105.93;ADELANTADA
RC1B_STC48;0;ADELANTADA
RC1B_STC9973;66.95;ADELANTADA
RC1B_STC9974;100.85;ADELANTADA
RC1B_STC9976;100.85;ADELANTADA
RC1E_STC11;1000;ADELANTADA
RC1E_STC11;71.96;ADELANTADA
RC1E_STC11;800;ADELANTADA
RC1E_STC118;82.24;ADELANTADA
RC1E_STC120;82.24;ADELANTADA
RC1E_STC145;34.54;ADELANTADA
RC1E_STC148;62.17;ADELANTADA
RC1E_STC150;76.02;ADELANTADA
RC1E_STC158;69.08;ADELANTADA
RC1E_STC17;83.61;ADELANTADA
RC1E_STC2;6.93;ADELANTADA
RC1E_STC21;232.31;ADELANTADA
RC1E_STC214;39.14;ADELANTADA
RC1E_STC224;66.78;ADELANTADA
RC1E_STC239;44.83;ADELANTADA
RC1E_STC241;52.96;ADELANTADA
RC1E_STC242;77.03;ADELANTADA
RC1E_STC244;88.89;ADELANTADA
RC1E_STC245;99.05;ADELANTADA
RC1E_STC249;122.07;ADELANTADA
RC1E_STC25;106.83;ADELANTADA
RC1E_STC250;168.16;ADELANTADA
RC1E_STC253;234.97;ADELANTADA
RC1E_STC287;418.18;ADELANTADA
